,confirmed_death,confirmed_cases,date,state
3240,0,1,2020-05-08,ar
3241,1,54,2020-05-08,as
3242,5,550,2020-05-08,br
3243,1,135,2020-05-08,ch
3244,0,59,2020-05-08,ct
3245,66,5980,2020-05-08,dl
3246,0,1,2020-05-08,dn
3247,0,7,2020-05-08,ga
3248,425,7012,2020-05-08,gj
3249,2,46,2020-05-08,hp
3250,7,625,2020-05-08,hr
3251,3,132,2020-05-08,jh
3252,9,793,2020-05-08,jk
3253,30,705,2020-05-08,ka
3254,4,503,2020-05-08,kl
3255,0,42,2020-05-08,la
3256,694,17974,2020-05-08,mh
3257,1,12,2020-05-08,ml
3258,0,2,2020-05-08,mn
3259,193,3252,2020-05-08,mp
3260,0,1,2020-05-08,mz
3261,2,219,2020-05-08,or
3262,28,1644,2020-05-08,pb
3263,0,9,2020-05-08,py
3264,97,3427,2020-05-08,rj
3265,29,1123,2020-05-08,tg
3266,37,5409,2020-05-08,tn
3267,0,65,2020-05-08,tr
3268,62,3071,2020-05-08,up
3269,1,61,2020-05-08,ut
3270,151,1548,2020-05-08,wb
3271,0,33,2020-05-09,an
3272,41,1887,2020-05-09,ap
3273,0,1,2020-05-09,ar
3274,1,59,2020-05-09,as
3275,5,571,2020-05-09,br
3276,1,150,2020-05-09,ch
3277,0,59,2020-05-09,ct
3278,68,6318,2020-05-09,dl
3279,0,1,2020-05-09,dn
3280,0,7,2020-05-09,ga
3281,449,7402,2020-05-09,gj
3282,2,50,2020-05-09,hp
3283,8,647,2020-05-09,hr
3284,3,132,2020-05-09,jh
3285,9,823,2020-05-09,jk
3286,30,753,2020-05-09,ka
3287,4,503,2020-05-09,kl
3288,0,42,2020-05-09,la
3289,731,19063,2020-05-09,mh
3290,1,12,2020-05-09,ml
3291,0,2,2020-05-09,mn
3292,200,3341,2020-05-09,mp
3293,0,1,2020-05-09,mz
3294,2,271,2020-05-09,or
3295,29,1731,2020-05-09,pb
3296,0,9,2020-05-09,py
3297,101,3579,2020-05-09,rj
3298,29,1133,2020-05-09,tg
3299,40,6009,2020-05-09,tn
3300,0,118,2020-05-09,tr
3301,66,3214,2020-05-09,up
3302,1,63,2020-05-09,ut
3303,160,1678,2020-05-09,wb
3304,0,33,2020-05-10,an
3305,44,1930,2020-05-10,ap
3306,0,1,2020-05-10,ar
3307,2,63,2020-05-10,as
3308,5,591,2020-05-10,br
3309,2,169,2020-05-10,ch
3310,0,59,2020-05-10,ct
3311,73,6542,2020-05-10,dl
3312,0,1,2020-05-10,dn
3313,0,7,2020-05-10,ga
3314,472,7796,2020-05-10,gj
3315,2,50,2020-05-10,hp
3316,9,675,2020-05-10,hr
3317,3,156,2020-05-10,jh
3318,9,836,2020-05-10,jk
3319,30,794,2020-05-10,ka
3320,4,505,2020-05-10,kl
3321,0,42,2020-05-10,la
3322,779,20228,2020-05-10,mh
3323,1,13,2020-05-10,ml
3324,0,2,2020-05-10,mn
3325,215,3614,2020-05-10,mp
3326,0,1,2020-05-10,mz
3327,2,294,2020-05-10,or
3328,31,1762,2020-05-10,pb
3329,0,9,2020-05-10,py
3330,106,3708,2020-05-10,rj
3331,30,1163,2020-05-10,tg
3332,44,6535,2020-05-10,tn
3333,0,134,2020-05-10,tr
3334,74,3373,2020-05-10,up
3335,1,67,2020-05-10,ut
3336,171,1786,2020-05-10,wb
3337,0,33,2020-05-11,an
3338,45,1980,2020-05-11,ap
3339,0,1,2020-05-11,ar
3340,2,63,2020-05-11,as
3341,6,696,2020-05-11,br
3342,2,169,2020-05-11,ch
3343,0,59,2020-05-11,ct
3344,73,6923,2020-05-11,dl
3345,0,1,2020-05-11,dn
3346,0,7,2020-05-11,ga
3347,493,8194,2020-05-11,gj
3348,2,55,2020-05-11,hp
3349,10,703,2020-05-11,hr
3350,3,157,2020-05-11,jh
3351,9,861,2020-05-11,jk
3352,31,848,2020-05-11,ka
3353,4,512,2020-05-11,kl
3354,0,42,2020-05-11,la
3355,832,22171,2020-05-11,mh
3356,1,13,2020-05-11,ml
3357,0,2,2020-05-11,mn
3358,215,3614,2020-05-11,mp
3359,0,1,2020-05-11,mz
3360,3,377,2020-05-11,or
3361,31,1823,2020-05-11,pb
3362,0,9,2020-05-11,py
3363,107,3814,2020-05-11,rj
3364,30,1196,2020-05-11,tg
3365,47,7204,2020-05-11,tn
3366,0,150,2020-05-11,tr
3367,74,3467,2020-05-11,up
3368,1,68,2020-05-11,ut
3369,185,1939,2020-05-11,wb
3370,0,33,2020-05-12,an
3371,45,2018,2020-05-12,ap
3372,0,1,2020-05-12,ar
3373,2,65,2020-05-12,as
3374,6,747,2020-05-12,br
3375,2,174,2020-05-12,ch
3376,0,59,2020-05-12,ct
3377,73,7233,2020-05-12,dl
3378,0,1,2020-05-12,dn
3379,0,7,2020-05-12,ga
3380,513,8541,2020-05-12,gj
3381,2,59,2020-05-12,hp
3382,11,730,2020-05-12,hr
3383,3,160,2020-05-12,jh
3384,10,879,2020-05-12,jk
3385,31,862,2020-05-12,ka
3386,4,519,2020-05-12,kl
3387,0,42,2020-05-12,la
3388,868,23401,2020-05-12,mh
3389,1,13,2020-05-12,ml
3390,0,2,2020-05-12,mn
3391,221,3785,2020-05-12,mp
3392,0,1,2020-05-12,mz
3393,3,414,2020-05-12,or
3394,31,1877,2020-05-12,pb
3395,0,12,2020-05-12,py
3396,113,3988,2020-05-12,rj
3397,30,1275,2020-05-12,tg
3398,53,8002,2020-05-12,tn
3399,0,152,2020-05-12,tr
3400,80,3573,2020-05-12,up
3401,1,68,2020-05-12,ut
3402,190,2063,2020-05-12,wb
3403,0,33,2020-05-13,an
3404,46,2090,2020-05-13,ap
3405,0,1,2020-05-13,ar
3406,2,65,2020-05-13,as
3407,6,831,2020-05-13,br
3408,3,187,2020-05-13,ch
3409,0,59,2020-05-13,ct
3410,86,7639,2020-05-13,dl
3411,0,1,2020-05-13,dn
3412,0,7,2020-05-13,ga
3413,537,8903,2020-05-13,gj
3414,2,65,2020-05-13,hp
3415,11,780,2020-05-13,hr
3416,3,172,2020-05-13,jh
3417,10,934,2020-05-13,jk
3418,31,925,2020-05-13,ka
3419,4,524,2020-05-13,kl
3420,0,42,2020-05-13,la
3421,921,24427,2020-05-13,mh
3422,1,13,2020-05-13,ml
3423,0,2,2020-05-13,mn
3424,225,3986,2020-05-13,mp
3425,0,1,2020-05-13,mz
3426,3,437,2020-05-13,or
3427,32,1914,2020-05-13,pb
3428,1,13,2020-05-13,py
3429,117,4126,2020-05-13,rj
3430,32,1326,2020-05-13,tg
3431,61,8718,2020-05-13,tn
3432,0,154,2020-05-13,tr
3433,82,3664,2020-05-13,up
3434,1,69,2020-05-13,ut
3435,198,2173,2020-05-13,wb
3436,0,33,2020-05-14,an
3437,47,2137,2020-05-14,ap
3438,0,1,2020-05-14,ar
3439,2,80,2020-05-14,as
3440,7,940,2020-05-14,br
3441,3,187,2020-05-14,ch
3442,0,59,2020-05-14,ct
3443,106,7998,2020-05-14,dl
3444,0,1,2020-05-14,dn
3445,0,7,2020-05-14,ga
3446,566,9267,2020-05-14,gj
3447,2,66,2020-05-14,hp
3448,11,793,2020-05-14,hr
3449,3,173,2020-05-14,jh
3450,11,971,2020-05-14,jk
3451,33,959,2020-05-14,ka
3452,4,534,2020-05-14,kl
3453,0,43,2020-05-14,la
3454,975,25922,2020-05-14,mh
3455,1,13,2020-05-14,ml
3456,0,2,2020-05-14,mn
3457,232,4173,2020-05-14,mp
3458,0,1,2020-05-14,mz
3459,3,538,2020-05-14,or
3460,32,1924,2020-05-14,pb
3461,1,13,2020-05-14,py
3462,121,4328,2020-05-14,rj
3463,34,1367,2020-05-14,tg
3464,64,9227,2020-05-14,tn
3465,0,155,2020-05-14,tr
3466,83,3729,2020-05-14,up
3467,1,72,2020-05-14,ut
3468,207,2290,2020-05-14,wb
3469,0,33,2020-05-15,an
3470,48,2205,2020-05-15,ap
3471,0,1,2020-05-15,ar
3472,2,87,2020-05-15,as
3473,7,994,2020-05-15,br
3474,3,191,2020-05-15,ch
3475,0,60,2020-05-15,ct
3476,115,8470,2020-05-15,dl
3477,0,1,2020-05-15,dn
3478,0,14,2020-05-15,ga
3479,586,9591,2020-05-15,gj
3480,2,74,2020-05-15,hp
3481,11,818,2020-05-15,hr
3482,3,197,2020-05-15,jh
3483,11,983,2020-05-15,jk
3484,35,987,2020-05-15,ka
3485,4,560,2020-05-15,kl
3486,0,43,2020-05-15,la
3487,1019,27524,2020-05-15,mh
3488,1,13,2020-05-15,ml
3489,0,3,2020-05-15,mn
3490,237,4426,2020-05-15,mp
3491,0,1,2020-05-15,mz
3492,3,611,2020-05-15,or
3493,32,1935,2020-05-15,pb
3494,1,13,2020-05-15,py
3495,125,4534,2020-05-15,rj
3496,34,1414,2020-05-15,tg
3497,66,9674,2020-05-15,tn
3498,0,156,2020-05-15,tr
3499,88,3902,2020-05-15,up
3500,1,78,2020-05-15,ut
3501,215,2377,2020-05-15,wb
3502,0,33,2020-05-16,an
3503,48,2307,2020-05-16,ap
3504,0,1,2020-05-16,ar
3505,2,90,2020-05-16,as
3506,7,1018,2020-05-16,br
3507,3,191,2020-05-16,ch
3508,0,66,2020-05-16,ct
3509,123,8895,2020-05-16,dl
3510,0,1,2020-05-16,dn
3511,0,15,2020-05-16,ga
3512,606,9931,2020-05-16,gj
3513,3,76,2020-05-16,hp
3514,11,818,2020-05-16,hr
3515,3,203,2020-05-16,jh
3516,11,1013,2020-05-16,jk
3517,36,1056,2020-05-16,ka
3518,4,576,2020-05-16,kl
3519,0,43,2020-05-16,la
3520,1068,29100,2020-05-16,mh
3521,1,13,2020-05-16,ml
3522,0,3,2020-05-16,mn
3523,239,4595,2020-05-16,mp
3524,0,1,2020-05-16,mz
3525,3,672,2020-05-16,or
3526,32,1935,2020-05-16,pb
3527,1,13,2020-05-16,py
3528,125,4727,2020-05-16,rj
3529,34,1454,2020-05-16,tg
3530,71,10108,2020-05-16,tn
3531,0,156,2020-05-16,tr
3532,95,4057,2020-05-16,up
3533,1,82,2020-05-16,ut
3534,225,2461,2020-05-16,wb
3535,0,33,2020-05-17,an
3536,49,2355,2020-05-17,ap
3537,0,1,2020-05-17,ar
3538,2,92,2020-05-17,as
3539,7,1179,2020-05-17,br
3540,3,191,2020-05-17,ch
3541,0,67,2020-05-17,ct
3542,129,9333,2020-05-17,dl
3543,0,1,2020-05-17,dn
3544,0,17,2020-05-17,ga
3545,625,10988,2020-05-17,gj
3546,3,78,2020-05-17,hp
3547,13,887,2020-05-17,hr
3548,3,217,2020-05-17,jh
3549,12,1121,2020-05-17,jk
3550,36,1092,2020-05-17,ka
3551,4,587,2020-05-17,kl
3552,0,43,2020-05-17,la
3553,1135,30706,2020-05-17,mh
3554,1,13,2020-05-17,ml
3555,0,7,2020-05-17,mn
3556,243,4789,2020-05-17,mp
3557,0,1,2020-05-17,mz
3558,3,737,2020-05-17,or
3559,32,1946,2020-05-17,pb
3560,1,13,2020-05-17,py
3561,126,4960,2020-05-17,rj
3562,34,1509,2020-05-17,tg
3563,74,10585,2020-05-17,tn
3564,0,167,2020-05-17,tr
3565,104,4258,2020-05-17,up
3566,1,88,2020-05-17,ut
3567,232,2576,2020-05-17,wb
3568,0,33,2020-05-18,an
3569,50,2407,2020-05-18,ap
3570,0,1,2020-05-18,ar
3571,2,101,2020-05-18,as
3572,8,1262,2020-05-18,br
3573,3,191,2020-05-18,ch
3574,0,86,2020-05-18,ct
3575,160,10054,2020-05-18,dl
3576,0,1,2020-05-18,dn
3577,0,29,2020-05-18,ga
3578,659,11379,2020-05-18,gj
3579,3,80,2020-05-18,hp
3580,14,910,2020-05-18,hr
3581,3,223,2020-05-18,jh
3582,13,1183,2020-05-18,jk
3583,37,1147,2020-05-18,ka
3584,4,601,2020-05-18,kl
3585,0,43,2020-05-18,la
3586,1198,33053,2020-05-18,mh
3587,1,13,2020-05-18,ml
3588,0,7,2020-05-18,mn
3589,248,4977,2020-05-18,mp
3590,0,1,2020-05-18,mz
3591,4,828,2020-05-18,or
3592,35,1964,2020-05-18,pb
3593,1,13,2020-05-18,py
3594,131,5202,2020-05-18,rj
3595,34,1551,2020-05-18,tg
3596,78,11224,2020-05-18,tn
3597,0,167,2020-05-18,tr
3598,104,4259,2020-05-18,up
3599,1,92,2020-05-18,ut
3600,238,2677,2020-05-18,wb
3601,0,33,2020-05-19,an
3602,50,2474,2020-05-19,ap
3603,0,1,2020-05-19,ar
3604,2,107,2020-05-19,as
3605,9,1391,2020-05-19,br
3606,3,196,2020-05-19,ch
3607,0,93,2020-05-19,ct
3608,168,10054,2020-05-19,dl
3609,0,1,2020-05-19,dn
3610,0,38,2020-05-19,ga
3611,694,11745,2020-05-19,gj
3612,3,90,2020-05-19,hp
3613,14,928,2020-05-19,hr
3614,3,223,2020-05-19,jh
3615,15,1289,2020-05-19,jk
3616,37,1246,2020-05-19,ka
3617,4,630,2020-05-19,kl
3618,0,43,2020-05-19,la
3619,1249,35058,2020-05-19,mh
3620,1,13,2020-05-19,ml
3621,0,7,2020-05-19,mn
3622,252,5236,2020-05-19,mp
3623,0,1,2020-05-19,mz
3624,4,876,2020-05-19,or
3625,37,1980,2020-05-19,pb
3626,1,18,2020-05-19,py
3627,138,5507,2020-05-19,rj
3628,35,1597,2020-05-19,tg
3629,81,11760,2020-05-19,tn
3630,0,167,2020-05-19,tr
3631,118,4605,2020-05-19,up
3632,1,93,2020-05-19,ut
3633,244,2825,2020-05-19,wb
3634,0,33,2020-05-20,an
3635,52,2532,2020-05-20,ap
3636,0,1,2020-05-20,ar
3637,4,142,2020-05-20,as
3638,9,1498,2020-05-20,br
3639,3,200,2020-05-20,ch
3640,0,101,2020-05-20,ct
3641,168,10554,2020-05-20,dl
3642,0,1,2020-05-20,dn
3643,0,46,2020-05-20,ga
3644,719,12140,2020-05-20,gj
3645,3,92,2020-05-20,hp
3646,14,964,2020-05-20,hr
3647,3,231,2020-05-20,jh
3648,17,1317,2020-05-20,jk
3649,40,1397,2020-05-20,ka
3650,4,642,2020-05-20,kl
3651,0,43,2020-05-20,la
3652,1325,37136,2020-05-20,mh
3653,1,13,2020-05-20,ml
3654,0,9,2020-05-20,mn
3655,258,5465,2020-05-20,mp
3656,0,1,2020-05-20,mz
3657,5,978,2020-05-20,or
3658,38,2002,2020-05-20,pb
3659,1,18,2020-05-20,py
3660,143,5845,2020-05-20,rj
3661,38,1634,2020-05-20,tg
3662,84,12448,2020-05-20,tn
3663,0,173,2020-05-20,tr
3664,123,4926,2020-05-20,up
3665,1,111,2020-05-20,ut
3666,250,2961,2020-05-20,wb
3667,0,33,2020-05-21,an
3668,53,2602,2020-05-21,ap
3669,0,1,2020-05-21,ar
3670,4,170,2020-05-21,as
3671,10,1674,2020-05-21,br
3672,3,202,2020-05-21,ch
3673,0,115,2020-05-21,ct
3674,176,11088,2020-05-21,dl
3675,0,1,2020-05-21,dn
3676,0,50,2020-05-21,ga
3677,749,12537,2020-05-21,gj
3678,3,110,2020-05-21,hp
3679,14,993,2020-05-21,hr
3680,3,231,2020-05-21,jh
3681,18,1390,2020-05-21,jk
3682,41,1462,2020-05-21,ka
3683,4,666,2020-05-21,kl
3684,0,44,2020-05-21,la
3685,1390,39297,2020-05-21,mh
3686,1,14,2020-05-21,ml
3687,0,25,2020-05-21,mn
3688,267,5735,2020-05-21,mp
3689,0,1,2020-05-21,mz
3690,6,1052,2020-05-21,or
3691,38,2005,2020-05-21,pb
3692,0,18,2020-05-21,py
3693,147,6015,2020-05-21,rj
3694,40,1661,2020-05-21,tg
3695,87,13191,2020-05-21,tn
3696,0,173,2020-05-21,tr
3697,127,5175,2020-05-21,up
3698,1,122,2020-05-21,ut
3699,253,3103,2020-05-21,wb
3700,0,33,2020-05-22,an
3701,53,2647,2020-05-22,ap
3702,0,1,2020-05-22,ar
3703,4,203,2020-05-22,as
3704,11,1982,2020-05-22,br
3705,3,217,2020-05-22,ch
3706,0,128,2020-05-22,ct
3707,194,11659,2020-05-22,dl
3708,0,1,2020-05-22,dn
3709,0,52,2020-05-22,ga
3710,773,12905,2020-05-22,gj
3711,3,152,2020-05-22,hp
3712,15,1031,2020-05-22,hr
3713,3,290,2020-05-22,jh
3714,20,1449,2020-05-22,jk
3715,41,1605,2020-05-22,ka
3716,4,690,2020-05-22,kl
3717,0,44,2020-05-22,la
3718,1454,41642,2020-05-22,mh
3719,1,14,2020-05-22,ml
3720,0,25,2020-05-22,mn
3721,270,5981,2020-05-22,mp
3722,0,1,2020-05-22,mz
3723,7,1103,2020-05-22,or
3724,39,2028,2020-05-22,pb
3725,0,20,2020-05-22,py
3726,151,6227,2020-05-22,rj
3727,45,1699,2020-05-22,tg
3728,94,13967,2020-05-22,tn
3729,0,173,2020-05-22,tr
3730,138,5515,2020-05-22,up
3731,1,146,2020-05-22,ut
3732,259,3197,2020-05-22,wb
3733,0,33,2020-05-23,an
3734,55,2709,2020-05-23,ap
3735,0,1,2020-05-23,ar
3736,4,259,2020-05-23,as
3737,11,2177,2020-05-23,br
3738,3,218,2020-05-23,ch
3739,0,172,2020-05-23,ct
3740,208,12319,2020-05-23,dl
3741,0,1,2020-05-23,dn
3742,0,54,2020-05-23,ga
3743,802,13268,2020-05-23,gj
3744,3,168,2020-05-23,hp
3745,16,1067,2020-05-23,hr
3746,3,308,2020-05-23,jh
3747,20,1489,2020-05-23,jk
3748,41,1743,2020-05-23,ka
3749,4,732,2020-05-23,kl
3750,0,44,2020-05-23,la
3751,1517,44582,2020-05-23,mh
3752,1,14,2020-05-23,ml
3753,0,26,2020-05-23,mn
3754,272,6170,2020-05-23,mp
3755,0,1,2020-05-23,mz
3756,7,1189,2020-05-23,or
3757,39,2029,2020-05-23,pb
3758,0,26,2020-05-23,py
3759,153,6494,2020-05-23,rj
3760,45,1761,2020-05-23,tg
3761,98,14753,2020-05-23,tn
3762,0,175,2020-05-23,tr
3763,152,5735,2020-05-23,up
3764,1,153,2020-05-23,ut
3765,265,3332,2020-05-23,wb
3766,0,33,2020-05-24,an
3767,56,2757,2020-05-24,ap
3768,0,1,2020-05-24,ar
3769,4,329,2020-05-24,as
3770,11,2380,2020-05-24,br
3771,3,225,2020-05-24,ch
3772,0,214,2020-05-24,ct
3773,231,12910,2020-05-24,dl
3774,0,2,2020-05-24,dn
3775,0,55,2020-05-24,ga
3776,829,13664,2020-05-24,gj
3777,3,185,2020-05-24,hp
3778,16,1131,2020-05-24,hr
3779,4,350,2020-05-24,jh
3780,21,1569,2020-05-24,jk
3781,42,1959,2020-05-24,ka
3782,4,795,2020-05-24,kl
3783,0,49,2020-05-24,la
3784,1577,47190,2020-05-24,mh
3785,1,14,2020-05-24,ml
3786,0,29,2020-05-24,mn
3787,281,6371,2020-05-24,mp
3788,0,1,2020-05-24,mz
3789,7,1269,2020-05-24,or
3790,39,2045,2020-05-24,pb
3791,0,26,2020-05-24,py
3792,160,6742,2020-05-24,rj
3793,0,1,2020-05-24,sk
3794,49,1813,2020-05-24,tg
3795,103,15512,2020-05-24,tn
3796,0,189,2020-05-24,tr
3797,155,6017,2020-05-24,up
3798,2,244,2020-05-24,ut
3799,269,3459,2020-05-24,wb
3800,0,33,2020-05-25,an
3801,56,2823,2020-05-25,ap
3802,0,1,2020-05-25,ar
3803,4,378,2020-05-25,as
3804,13,2587,2020-05-25,br
3805,3,238,2020-05-25,ch
3806,0,252,2020-05-25,ct
3807,261,13418,2020-05-25,dl
3808,0,2,2020-05-25,dn
3809,0,66,2020-05-25,ga
3810,858,14056,2020-05-25,gj
3811,3,203,2020-05-25,hp
3812,16,1184,2020-05-25,hr
3813,4,370,2020-05-25,jh
3814,21,1621,2020-05-25,jk
3815,42,2089,2020-05-25,ka
3816,4,847,2020-05-25,kl
3817,0,52,2020-05-25,la
3818,1635,50231,2020-05-25,mh
3819,1,14,2020-05-25,ml
3820,0,32,2020-05-25,mn
3821,290,6665,2020-05-25,mp
3822,0,1,2020-05-25,mz
3823,7,1336,2020-05-25,or
3824,40,2060,2020-05-25,pb
3825,0,41,2020-05-25,py
3826,163,7028,2020-05-25,rj
3827,0,1,2020-05-25,sk
3828,53,1854,2020-05-25,tg
3829,111,16277,2020-05-25,tn
3830,0,191,2020-05-25,tr
3831,161,6268,2020-05-25,up
3832,3,317,2020-05-25,ut
3833,272,3667,2020-05-25,wb
3834,0,33,2020-05-26,an
3835,56,3110,2020-05-26,ap
3836,0,2,2020-05-26,ar
3837,4,526,2020-05-26,as
3838,13,2730,2020-05-26,br
3839,3,238,2020-05-26,ch
3840,0,291,2020-05-26,ct
3841,276,14053,2020-05-26,dl
3842,0,2,2020-05-26,dn
3843,0,67,2020-05-26,ga
3844,888,14460,2020-05-26,gj
3845,5,223,2020-05-26,hp
3846,16,1184,2020-05-26,hr
3847,4,377,2020-05-26,jh
3848,23,1668,2020-05-26,jk
3849,44,2182,2020-05-26,ka
3850,5,896,2020-05-26,kl
3851,0,52,2020-05-26,la
3852,1695,52667,2020-05-26,mh
3853,1,14,2020-05-26,ml
3854,0,39,2020-05-26,mn
3855,300,6859,2020-05-26,mp
3856,0,1,2020-05-26,mz
3857,0,3,2020-05-26,nl
3858,7,1438,2020-05-26,or
3859,40,2060,2020-05-26,pb
3860,0,41,2020-05-26,py
3861,167,7300,2020-05-26,rj
3862,0,1,2020-05-26,sk
3863,56,1920,2020-05-26,tg
3864,118,17082,2020-05-26,tn
3865,0,194,2020-05-26,tr
3866,165,6532,2020-05-26,up
3867,3,349,2020-05-26,ut
3868,278,3816,2020-05-26,wb
3869,0,33,2020-05-27,an
3870,57,3171,2020-05-27,ap
3871,0,2,2020-05-27,ar
3872,4,616,2020-05-27,as
3873,13,2983,2020-05-27,br
3874,4,266,2020-05-27,ch
3875,0,361,2020-05-27,ct
3876,288,14465,2020-05-27,dl
3877,0,2,2020-05-27,dn
3878,0,67,2020-05-27,ga
3879,915,14821,2020-05-27,gj
3880,5,247,2020-05-27,hp
3881,17,1305,2020-05-27,hr
3882,4,426,2020-05-27,jh
3883,24,1759,2020-05-27,jk
3884,44,2283,2020-05-27,ka
3885,6,963,2020-05-27,kl
3886,0,53,2020-05-27,la
3887,1792,54758,2020-05-27,mh
3888,1,15,2020-05-27,ml
3889,0,39,2020-05-27,mn
3890,305,7024,2020-05-27,mp
3891,0,1,2020-05-27,mz
3892,0,4,2020-05-27,nl
3893,7,1517,2020-05-27,or
3894,40,2106,2020-05-27,pb
3895,0,46,2020-05-27,py
3896,170,7536,2020-05-27,rj
3897,0,1,2020-05-27,sk
3898,57,1991,2020-05-27,tg
3899,127,17728,2020-05-27,tn
3900,0,207,2020-05-27,tr
3901,170,6548,2020-05-27,up
3902,4,401,2020-05-27,ut
3903,283,4009,2020-05-27,wb
3904,0,33,2020-05-28,an
3905,58,3171,2020-05-28,ap
3906,0,2,2020-05-28,ar
3907,4,781,2020-05-28,as
3908,15,3061,2020-05-28,br
3909,4,279,2020-05-28,ch
3910,0,369,2020-05-28,ct
3911,303,15257,2020-05-28,dl
3912,0,2,2020-05-28,dn
3913,0,68,2020-05-28,ga
3914,938,15195,2020-05-28,gj
3915,5,273,2020-05-28,hp
3916,18,1381,2020-05-28,hr
3917,4,448,2020-05-28,jh
3918,26,1921,2020-05-28,jk
3919,47,2418,2020-05-28,ka
3920,7,1004,2020-05-28,kl
3921,0,53,2020-05-28,la
3922,1897,56948,2020-05-28,mh
3923,1,20,2020-05-28,ml
3924,0,44,2020-05-28,mn
3925,313,7261,2020-05-28,mp
3926,0,1,2020-05-28,mz
3927,0,4,2020-05-28,nl
3928,7,1593,2020-05-28,or
3929,40,2139,2020-05-28,pb
3930,0,46,2020-05-28,py
3931,173,7703,2020-05-28,rj
3932,0,1,2020-05-28,sk
3933,63,2098,2020-05-28,tg
3934,133,18545,2020-05-28,tn
3935,0,230,2020-05-28,tr
3936,182,6991,2020-05-28,up
3937,4,469,2020-05-28,ut
3938,289,4192,2020-05-28,wb
3939,0,33,2020-05-29,an
3940,59,3251,2020-05-29,ap
3941,0,3,2020-05-29,ar
3942,4,856,2020-05-29,as
3943,15,3296,2020-05-29,br
3944,4,288,2020-05-29,ch
3945,0,399,2020-05-29,ct
3946,316,16281,2020-05-29,dl
3947,0,2,2020-05-29,dn
3948,0,69,2020-05-29,ga
3949,960,15562,2020-05-29,gj
3950,5,276,2020-05-29,hp
3951,19,1504,2020-05-29,hr
3952,4,469,2020-05-29,jh
3953,27,2036,2020-05-29,jk
3954,47,2533,2020-05-29,ka
3955,7,1088,2020-05-29,kl
3956,0,73,2020-05-29,la
3957,1982,59546,2020-05-29,mh
3958,1,21,2020-05-29,ml
3959,0,55,2020-05-29,mn
3960,321,7453,2020-05-29,mp
3961,0,1,2020-05-29,mz
3962,0,18,2020-05-29,nl
3963,7,1660,2020-05-29,or
3964,40,2158,2020-05-29,pb
3965,0,51,2020-05-29,py
3966,180,8067,2020-05-29,rj
3967,0,1,2020-05-29,sk
3968,67,2256,2020-05-29,tg
3969,145,19372,2020-05-29,tn
3970,0,242,2020-05-29,tr
3971,197,7170,2020-05-29,up
3972,4,500,2020-05-29,ut
3973,295,4536,2020-05-29,wb
3974,0,33,2020-05-30,an
3975,60,3436,2020-05-30,ap
3976,0,3,2020-05-30,ar
3977,4,1024,2020-05-30,as
3978,15,3376,2020-05-30,br
3979,4,289,2020-05-30,ch
3980,1,415,2020-05-30,ct
3981,398,17386,2020-05-30,dl
3982,0,2,2020-05-30,dn
3983,0,69,2020-05-30,ga
3984,980,15934,2020-05-30,gj
3985,5,295,2020-05-30,hp
3986,19,1721,2020-05-30,hr
3987,5,511,2020-05-30,jh
3988,28,2164,2020-05-30,jk
3989,48,2781,2020-05-30,ka
3990,8,1150,2020-05-30,kl
3991,0,74,2020-05-30,la
3992,2098,62228,2020-05-30,mh
3993,1,27,2020-05-30,ml
3994,0,59,2020-05-30,mn
3995,334,7645,2020-05-30,mp
3996,0,1,2020-05-30,mz
3997,0,25,2020-05-30,nl
3998,7,1723,2020-05-30,or
3999,42,2197,2020-05-30,pb
4000,0,51,2020-05-30,py
4001,184,8365,2020-05-30,rj
4002,0,1,2020-05-30,sk
4003,71,2425,2020-05-30,tg
4004,154,20246,2020-05-30,tn
4005,0,251,2020-05-30,tr
4006,198,7284,2020-05-30,up
4007,5,716,2020-05-30,ut
4008,302,4813,2020-05-30,wb
4009,0,33,2020-05-31,an
4010,60,3569,2020-05-31,ap
4011,0,4,2020-05-31,ar
4012,4,1185,2020-05-31,as
4013,20,3636,2020-05-31,br
4014,4,289,2020-05-31,ch
4015,1,447,2020-05-31,ct
4016,416,18549,2020-05-31,dl
4017,0,2,2020-05-31,dn
4018,0,70,2020-05-31,ga
4019,1007,16343,2020-05-31,gj
4020,5,313,2020-05-31,hp
4021,20,1923,2020-05-31,hr
4022,5,563,2020-05-31,jh
4023,28,2341,2020-05-31,jk
4024,48,2922,2020-05-31,ka
4025,9,1208,2020-05-31,kl
4026,0,74,2020-05-31,la
4027,2197,65168,2020-05-31,mh
4028,1,27,2020-05-31,ml
4029,0,62,2020-05-31,mn
4030,343,7891,2020-05-31,mp
4031,0,1,2020-05-31,mz
4032,0,36,2020-05-31,nl
4033,7,1819,2020-05-31,or
4034,44,2233,2020-05-31,pb
4035,0,51,2020-05-31,py
4036,193,8617,2020-05-31,rj
4037,0,1,2020-05-31,sk
4038,77,2499,2020-05-31,tg
4039,160,21184,2020-05-31,tn
4040,0,268,2020-05-31,tr
4041,201,7445,2020-05-31,up
4042,5,749,2020-05-31,ut
4043,309,5130,2020-05-31,wb
4044,0,33,2020-06-01,an
4045,62,3679,2020-06-01,ap
4046,0,4,2020-06-01,ar
4047,4,1272,2020-06-01,as
4048,21,3815,2020-06-01,br
4049,4,293,2020-06-01,ch
4050,1,498,2020-06-01,ct
